x,t,u
1.23,0.42,0.313123
1.24,0.42,0.319417
1.25,0.42,0.325778
1.26,0.42,0.332206
1.27,0.42,0.3387
1.28,0.42,0.345261
1.29,0.42,0.351889
1.3,0.42,0.358583
1.31,0.42,0.365344
1.32,0.42,0.372172
1.33,0.42,0.379066
1.34,0.42,0.386027
1.35,0.42,0.393055
1.36,0.42,0.400149
1.37,0.42,0.40731
1.38,0.42,0.414538
1.39,0.42,0.421832
1.4,0.42,0.429193
1.41,0.42,0.436621
1.42,0.42,0.444115
1.43,0.42,0.451676
1.44,0.42,0.459304
1.45,0.42,0.466998
1.46,0.42,0.474759
1.47,0.42,0.482587
1.48,0.42,0.490481
1.49,0.42,0.498442
1.5,0.42,0.50647
1.51,0.42,0.514564
1.52,0.42,0.522725
1.53,0.42,0.530953
1.54,0.42,0.539247
1.55,0.42,0.547608
1.56,0.42,0.556036
1.57,0.42,0.56453
1.58,0.42,0.573091
1.59,0.42,0.581719
1.6,0.42,0.590413
1.61,0.42,0.599174
1.62,0.42,0.608002
1.63,0.42,0.616896
1.64,0.42,0.625857
1.65,0.42,0.634885
1.66,0.42,0.643979
1.67,0.42,0.65314
1.68,0.42,0.662368
1.69,0.42,0.671662
1.7,0.42,0.681023
1.71,0.42,0.690451
1.72,0.42,0.699945
1.73,0.42,0.709506
1.74,0.42,0.719134
1.75,0.42,0.728828
1.76,0.42,0.738589
1.77,0.42,0.748417
1.78,0.42,0.758311
1.79,0.42,0.768272
1.8,0.42,0.7783
1.81,0.42,0.788394
1.82,0.42,0.798555
1.83,0.42,0.808783
1.84,0.42,0.819077
1.85,0.42,0.829438
1.86,0.42,0.839866
1.87,0.42,0.85036
1.88,0.42,0.860921
1.89,0.42,0.871549
1.9,0.42,0.882243
1.91,0.42,0.893004
1.92,0.42,0.903832
1.93,0.42,0.914726
1.94,0.42,0.925687
1.95,0.42,0.936715
1.96,0.42,0.947809
1.97,0.42,0.95897
1.98,0.42,0.970198
1.99,0.42,0.981492
0,0.43,0
0.01,0.43,4.2e-05
0.02,0.43,0.000125
0.03,0.43,0.000248
0.04,0.43,0.00041
0.05,0.43,0.00061
0.06,0.43,0.000847
0.07,0.43,0.00112
0.08,0.43,0.001428
0.09,0.43,0.00177
0.1,0.43,0.002145
0.11,0.43,0.002552
0.12,0.43,0.00299
0.13,0.43,0.003458
0.14,0.43,0.003955
0.15,0.43,0.00448
0.16,0.43,0.005032
0.17,0.43,0.00561
0.18,0.43,0.006213
0.19,0.43,0.00684
0.2,0.43,0.00749
0.21,0.43,0.008162
0.22,0.43,0.008855
0.23,0.43,0.009568
0.24,0.43,0.0103
0.25,0.43,0.01105
0.26,0.43,0.011817
0.27,0.43,0.0126
0.28,0.43,0.013398
0.29,0.43,0.01421
0.3,0.43,0.015035
0.31,0.43,0.015872
0.32,0.43,0.01672
0.33,0.43,0.017578
0.34,0.43,0.018445
0.35,0.43,0.01932
0.36,0.43,0.020202
0.37,0.43,0.02109
0.38,0.43,0.021983
0.39,0.43,0.02288
0.4,0.43,0.02378
0.41,0.43,0.024682
0.42,0.43,0.025585
0.43,0.43,0.026488
0.44,0.43,0.0274243
0.45,0.43,0.0284273
0.46,0.43,0.029497
0.47,0.43,0.0306333
0.48,0.43,0.0318363
0.49,0.43,0.033106
0.5,0.43,0.0344423
0.51,0.43,0.0358453
0.52,0.43,0.037315
0.53,0.43,0.0388513
0.54,0.43,0.0404543
0.55,0.43,0.042124
0.56,0.43,0.0438603
0.57,0.43,0.0456633
0.58,0.43,0.047533
0.59,0.43,0.0494693
0.6,0.43,0.0514723
0.61,0.43,0.053542
0.62,0.43,0.0556783
0.63,0.43,0.0578813
0.64,0.43,0.060151
0.65,0.43,0.0624873
0.66,0.43,0.0648903
0.67,0.43,0.06736
0.68,0.43,0.0698963
0.69,0.43,0.0724993
0.7,0.43,0.075169
0.71,0.43,0.0779053
0.72,0.43,0.0807083
0.73,0.43,0.083578
0.74,0.43,0.0865143
0.75,0.43,0.0895173
0.76,0.43,0.092587
0.77,0.43,0.0957233
0.78,0.43,0.0989263
0.79,0.43,0.102196
0.8,0.43,0.105532
0.81,0.43,0.108935
0.82,0.43,0.112405
0.83,0.43,0.115941
0.84,0.43,0.119544
0.85,0.43,0.123214
0.86,0.43,0.12695
0.87,0.43,0.130753
0.88,0.43,0.134623
0.89,0.43,0.138559
0.9,0.43,0.142562
0.91,0.43,0.146632
0.92,0.43,0.150768
0.93,0.43,0.154971
0.94,0.43,0.159241
0.95,0.43,0.163577
0.96,0.43,0.16798
0.97,0.43,0.17245
0.98,0.43,0.176986
0.99,0.43,0.181589
1,0.43,0.186259
1.01,0.43,0.190995
1.02,0.43,0.195798
1.03,0.43,0.200668
1.04,0.43,0.205604
1.05,0.43,0.210607
1.06,0.43,0.215677
1.07,0.43,0.220813
1.08,0.43,0.226016
1.09,0.43,0.231286
1.1,0.43,0.236622
1.11,0.43,0.242025
1.12,0.43,0.247495
1.13,0.43,0.253031
1.14,0.43,0.258634
1.15,0.43,0.264304
1.16,0.43,0.27004
1.17,0.43,0.275843
1.18,0.43,0.281713
1.19,0.43,0.287649
1.2,0.43,0.293652
1.21,0.43,0.299722
1.22,0.43,0.305858
1.23,0.43,0.312061
1.24,0.43,0.318331
1.25,0.43,0.324667
1.26,0.43,0.33107
1.27,0.43,0.33754
1.28,0.43,0.344076
1.29,0.43,0.350679
1.3,0.43,0.357349
1.31,0.43,0.364085
1.32,0.43,0.370888
1.33,0.43,0.377758
1.34,0.43,0.384694
1.35,0.43,0.391697
1.36,0.43,0.398767
1.37,0.43,0.405903
1.38,0.43,0.413106
1.39,0.43,0.420376
1.4,0.43,0.427712
1.41,0.43,0.435115
1.42,0.43,0.442585
1.43,0.43,0.450121
1.44,0.43,0.457724
1.45,0.43,0.465394
1.46,0.43,0.47313
1.47,0.43,0.480933
1.48,0.43,0.488803
1.49,0.43,0.496739
1.5,0.43,0.504742
1.51,0.43,0.512812
1.52,0.43,0.520948
1.53,0.43,0.529151
1.54,0.43,0.537421
1.55,0.43,0.545757
1.56,0.43,0.55416
1.57,0.43,0.56263
1.58,0.43,0.571166
1.59,0.43,0.579769
1.6,0.43,0.588439
1.61,0.43,0.597175
1.62,0.43,0.605978
1.63,0.43,0.614848
1.64,0.43,0.623784
1.65,0.43,0.632787
1.66,0.43,0.641857
1.67,0.43,0.650993
1.68,0.43,0.660196
1.69,0.43,0.669466
1.7,0.43,0.678802
1.71,0.43,0.688205
1.72,0.43,0.697675
1.73,0.43,0.707211
1.74,0.43,0.716814
1.75,0.43,0.726484
1.76,0.43,0.73622
1.77,0.43,0.746023
1.78,0.43,0.755893
1.79,0.43,0.765829
1.8,0.43,0.775832
1.81,0.43,0.785902
1.82,0.43,0.796038
1.83,0.43,0.806241
1.84,0.43,0.816511
1.85,0.43,0.826847
1.86,0.43,0.83725
1.87,0.43,0.84772
1.88,0.43,0.858256
1.89,0.43,0.868859
1.9,0.43,0.879529
1.91,0.43,0.890265
1.92,0.43,0.901068
1.93,0.43,0.911938
1.94,0.43,0.922874
1.95,0.43,0.933877
1.96,0.43,0.944947
1.97,0.43,0.956083
1.98,0.43,0.967286
1.99,0.43,0.978556
0,0.44,0
0.01,0.44,4.3e-05
0.02,0.44,0.000128
0.03,0.44,0.000254
0.04,0.44,0.00042
0.05,0.44,0.000625
0.06,0.44,0.000868
0.07,0.44,0.001148
0.08,0.44,0.001464
0.09,0.44,0.001815
0.1,0.44,0.0022
0.11,0.44,0.002618
0.12,0.44,0.003068
0.13,0.44,0.003549
0.14,0.44,0.00406
0.15,0.44,0.0046
0.16,0.44,0.005168
0.17,0.44,0.005763
0.18,0.44,0.006384
0.19,0.44,0.00703
0.2,0.44,0.0077
0.21,0.44,0.008393
0.22,0.44,0.009108
0.23,0.44,0.009844
0.24,0.44,0.0106
0.25,0.44,0.011375
0.26,0.44,0.012168
0.27,0.44,0.012978
0.28,0.44,0.013804
0.29,0.44,0.014645
0.3,0.44,0.0155
0.31,0.44,0.016368
0.32,0.44,0.017248
0.33,0.44,0.018139
0.34,0.44,0.01904
0.35,0.44,0.01995
0.36,0.44,0.020868
0.37,0.44,0.021793
0.38,0.44,0.022724
0.39,0.44,0.02366
0.4,0.44,0.0246
0.41,0.44,0.025543
0.42,0.44,0.026488
0.43,0.44,0.027434
0.44,0.44,0.02838
0.45,0.44,0.0293593
0.46,0.44,0.0304053
0.47,0.44,0.031518
0.48,0.44,0.0326973
0.49,0.44,0.0339433
0.5,0.44,0.035256
0.51,0.44,0.0366353
0.52,0.44,0.0380813
0.53,0.44,0.039594
0.54,0.44,0.0411733
0.55,0.44,0.0428193
0.56,0.44,0.044532
0.57,0.44,0.0463113
0.58,0.44,0.0481573
0.59,0.44,0.05007
0.6,0.44,0.0520493
0.61,0.44,0.0540953
0.62,0.44,0.056208
0.63,0.44,0.0583873
0.64,0.44,0.0606333
0.65,0.44,0.062946
0.66,0.44,0.0653253
0.67,0.44,0.0677713
0.68,0.44,0.070284
0.69,0.44,0.0728633
0.7,0.44,0.0755093
0.71,0.44,0.078222
0.72,0.44,0.0810013
0.73,0.44,0.0838473
0.74,0.44,0.08676
0.75,0.44,0.0897393
0.76,0.44,0.0927853
0.77,0.44,0.095898
0.78,0.44,0.0990773
0.79,0.44,0.102323
0.8,0.44,0.105636
0.81,0.44,0.109015
0.82,0.44,0.112461
0.83,0.44,0.115974
0.84,0.44,0.119553
0.85,0.44,0.123199
0.86,0.44,0.126912
0.87,0.44,0.130691
0.88,0.44,0.134537
0.89,0.44,0.13845
0.9,0.44,0.142429
0.91,0.44,0.146475
0.92,0.44,0.150588
0.93,0.44,0.154767
0.94,0.44,0.159013
0.95,0.44,0.163326
0.96,0.44,0.167705
0.97,0.44,0.172151
0.98,0.44,0.176664
0.99,0.44,0.181243
1,0.44,0.185889
1.01,0.44,0.190602
1.02,0.44,0.195381
1.03,0.44,0.200227
1.04,0.44,0.20514
1.05,0.44,0.210119
1.06,0.44,0.215165
1.07,0.44,0.220278
1.08,0.44,0.225457
1.09,0.44,0.230703
1.1,0.44,0.236016
1.11,0.44,0.241395
1.12,0.44,0.246841
1.13,0.44,0.252354
1.14,0.44,0.257933
1.15,0.44,0.263579
1.16,0.44,0.269292
1.17,0.44,0.275071
1.18,0.44,0.280917
1.19,0.44,0.28683
1.2,0.44,0.292809
1.21,0.44,0.298855
1.22,0.44,0.304968
1.23,0.44,0.311147
1.24,0.44,0.317393
1.25,0.44,0.323706
1.26,0.44,0.330085
1.27,0.44,0.336531
1.28,0.44,0.343044
1.29,0.44,0.349623
1.3,0.44,0.356269
1.31,0.44,0.362982
1.32,0.44,0.369761
1.33,0.44,0.376607
1.34,0.44,0.38352
1.35,0.44,0.390499
1.36,0.44,0.397545
1.37,0.44,0.404658
1.38,0.44,0.411837
1.39,0.44,0.419083
1.4,0.44,0.426396
1.41,0.44,0.433775
1.42,0.44,0.441221
1.43,0.44,0.448734
1.44,0.44,0.456313
1.45,0.44,0.463959
1.46,0.44,0.471672
1.47,0.44,0.479451
1.48,0.44,0.487297
1.49,0.44,0.49521
1.5,0.44,0.503189
1.51,0.44,0.511235
1.52,0.44,0.519348
1.53,0.44,0.527527
1.54,0.44,0.535773
1.55,0.44,0.544086
1.56,0.44,0.552465
1.57,0.44,0.560911
1.58,0.44,0.569424
1.59,0.44,0.578003
1.6,0.44,0.586649
1.61,0.44,0.595362
1.62,0.44,0.604141
1.63,0.44,0.612987
1.64,0.44,0.6219
1.65,0.44,0.630879
1.66,0.44,0.639925
1.67,0.44,0.649038
1.68,0.44,0.658217
1.69,0.44,0.667463
1.7,0.44,0.676776
1.71,0.44,0.686155
1.72,0.44,0.695601
1.73,0.44,0.705114
1.74,0.44,0.714693
1.75,0.44,0.724339
1.76,0.44,0.734052
1.77,0.44,0.743831
1.78,0.44,0.753677
1.79,0.44,0.76359
1.8,0.44,0.773569
1.81,0.44,0.783615
1.82,0.44,0.793728
1.83,0.44,0.803907
1.84,0.44,0.814153
1.85,0.44,0.824466
1.86,0.44,0.834845
1.87,0.44,0.845291
1.88,0.44,0.855804
1.89,0.44,0.866383
1.9,0.44,0.877029
1.91,0.44,0.887742
1.92,0.44,0.898521
1.93,0.44,0.909367
1.94,0.44,0.92028
1.95,0.44,0.931259
1.96,0.44,0.942305
1.97,0.44,0.953418
1.98,0.44,0.964597
1.99,0.44,0.975843
0,0.45,0
0.01,0.45,4.4e-05
0.02,0.45,0.000131
0.03,0.45,0.00026
0.04,0.45,0.00043
0.05,0.45,0.00064
0.06,0.45,0.000889
0.07,0.45,0.001176
0.08,0.45,0.0015
0.09,0.45,0.00186
0.1,0.45,0.002255
0.11,0.45,0.002684
0.12,0.45,0.003146
0.13,0.45,0.00364
0.14,0.45,0.004165
0.15,0.45,0.00472
0.16,0.45,0.005304
0.17,0.45,0.005916
0.18,0.45,0.006555
0.19,0.45,0.00722
0.2,0.45,0.00791
0.21,0.45,0.008624
0.22,0.45,0.009361
0.23,0.45,0.01012
0.24,0.45,0.0109
0.25,0.45,0.0117
0.26,0.45,0.012519
0.27,0.45,0.013356
0.28,0.45,0.01421
0.29,0.45,0.01508
0.3,0.45,0.015965
0.31,0.45,0.016864
0.32,0.45,0.017776
0.33,0.45,0.0187
0.34,0.45,0.019635
0.35,0.45,0.02058
0.36,0.45,0.021534
0.37,0.45,0.022496
0.38,0.45,0.023465
0.39,0.45,0.02444
0.4,0.45,0.02542
0.41,0.45,0.026404
0.42,0.45,0.027391
0.43,0.45,0.02838
0.44,0.45,0.02937
0.45,0.45,0.03036
0.46,0.45,0.0313833
0.47,0.45,0.0324733
0.48,0.45,0.03363
0.49,0.45,0.0348533
0.5,0.45,0.0361433
0.51,0.45,0.0375
0.52,0.45,0.0389233
0.53,0.45,0.0404133
0.54,0.45,0.04197
0.55,0.45,0.0435933
0.56,0.45,0.0452833
0.57,0.45,0.04704
0.58,0.45,0.0488633
0.59,0.45,0.0507533
0.6,0.45,0.05271
0.61,0.45,0.0547333
0.62,0.45,0.0568233
0.63,0.45,0.05898
0.64,0.45,0.0612033
0.65,0.45,0.0634933
0.66,0.45,0.06585
0.67,0.45,0.0682733
0.68,0.45,0.0707633
0.69,0.45,0.07332
0.7,0.45,0.0759433
0.71,0.45,0.0786333
0.72,0.45,0.08139
0.73,0.45,0.0842133
0.74,0.45,0.0871033
0.75,0.45,0.09006
0.76,0.45,0.0930833
0.77,0.45,0.0961733
0.78,0.45,0.09933
0.79,0.45,0.102553
0.8,0.45,0.105843
0.81,0.45,0.1092
0.82,0.45,0.112623
0.83,0.45,0.116113
0.84,0.45,0.11967
0.85,0.45,0.123293
0.86,0.45,0.126983
0.87,0.45,0.13074
0.88,0.45,0.134563
0.89,0.45,0.138453
0.9,0.45,0.14241
0.91,0.45,0.146433
0.92,0.45,0.150523
0.93,0.45,0.15468
0.94,0.45,0.158903
0.95,0.45,0.163193
0.96,0.45,0.16755
0.97,0.45,0.171973
0.98,0.45,0.176463
0.99,0.45,0.18102
1,0.45,0.185643
1.01,0.45,0.190333
1.02,0.45,0.19509
1.03,0.45,0.199913
1.04,0.45,0.204803
1.05,0.45,0.20976
1.06,0.45,0.214783
1.07,0.45,0.219873
1.08,0.45,0.22503
1.09,0.45,0.230253
1.1,0.45,0.235543
1.11,0.45,0.2409
1.12,0.45,0.246323
1.13,0.45,0.251813
1.14,0.45,0.25737
1.15,0.45,0.262993
1.16,0.45,0.268683
1.17,0.45,0.27444
1.18,0.45,0.280263
1.19,0.45,0.286153
1.2,0.45,0.29211
1.21,0.45,0.298133
1.22,0.45,0.304223
1.23,0.45,0.31038
1.24,0.45,0.316603
1.25,0.45,0.322893
1.26,0.45,0.32925
1.27,0.45,0.335673
1.28,0.45,0.342163
1.29,0.45,0.34872
1.3,0.45,0.355343
1.31,0.45,0.362033
1.32,0.45,0.36879
1.33,0.45,0.375613
1.34,0.45,0.382503
1.35,0.45,0.38946
1.36,0.45,0.396483
1.37,0.45,0.403573
1.38,0.45,0.41073
1.39,0.45,0.417953
1.4,0.45,0.425243
1.41,0.45,0.4326
1.42,0.45,0.440023
1.43,0.45,0.447513
1.44,0.45,0.45507
1.45,0.45,0.462693
1.46,0.45,0.470383
1.47,0.45,0.47814
1.48,0.45,0.485963
1.49,0.45,0.493853
1.5,0.45,0.50181
1.51,0.45,0.509833
1.52,0.45,0.517923
1.53,0.45,0.52608
1.54,0.45,0.534303
1.55,0.45,0.542593
1.56,0.45,0.55095
1.57,0.45,0.559373
1.58,0.45,0.567863
1.59,0.45,0.57642
1.6,0.45,0.585043
1.61,0.45,0.593733
1.62,0.45,0.60249
1.63,0.45,0.611313
1.64,0.45,0.620203
1.65,0.45,0.62916
1.66,0.45,0.638183
1.67,0.45,0.647273
1.68,0.45,0.65643
1.69,0.45,0.665653
1.7,0.45,0.674943
1.71,0.45,0.6843
1.72,0.45,0.693723
1.73,0.45,0.703213
1.74,0.45,0.71277
1.75,0.45,0.722393
1.76,0.45,0.732083
1.77,0.45,0.74184
1.78,0.45,0.751663
1.79,0.45,0.761553
1.8,0.45,0.77151
1.81,0.45,0.781533
1.82,0.45,0.791623
1.83,0.45,0.80178
1.84,0.45,0.812003
1.85,0.45,0.822293
1.86,0.45,0.83265
1.87,0.45,0.843073
1.88,0.45,0.853563
1.89,0.45,0.86412
1.9,0.45,0.874743
1.91,0.45,0.885433
1.92,0.45,0.89619
1.93,0.45,0.907013
1.94,0.45,0.917903
1.95,0.45,0.92886
1.96,0.45,0.939883
1.97,0.45,0.950973
1.98,0.45,0.96213
1.99,0.45,0.973353
0,0.46,0
0.01,0.46,4.5e-05
0.02,0.46,0.000134
0.03,0.46,0.000266
0.04,0.46,0.00044
0.05,0.46,0.000655
0.06,0.46,0.00091
0.07,0.46,0.001204
0.08,0.46,0.001536
0.09,0.46,0.001905
0.1,0.46,0.00231
0.11,0.46,0.00275
0.12,0.46,0.003224
0.13,0.46,0.003731
0.14,0.46,0.00427
0.15,0.46,0.00484
0.16,0.46,0.00544
0.17,0.46,0.006069
0.18,0.46,0.006726
0.19,0.46,0.00741
0.2,0.46,0.00812
0.21,0.46,0.008855
0.22,0.46,0.009614
0.23,0.46,0.010396
0.24,0.46,0.0112
0.25,0.46,0.012025
0.26,0.46,0.01287
0.27,0.46,0.013734
0.28,0.46,0.014616
0.29,0.46,0.015515
0.3,0.46,0.01643
0.31,0.46,0.01736
0.32,0.46,0.018304
0.33,0.46,0.019261
0.34,0.46,0.02023
0.35,0.46,0.02121
0.36,0.46,0.0222
0.37,0.46,0.023199
0.38,0.46,0.024206
0.39,0.46,0.02522
0.4,0.46,0.02624
0.41,0.46,0.027265
0.42,0.46,0.028294
0.43,0.46,0.029326
0.44,0.46,0.03036
0.45,0.46,0.031395
0.46,0.46,0.03243
0.47,0.46,0.0334983
0.48,0.46,0.0346333
0.49,0.46,0.035835
0.5,0.46,0.0371033
0.51,0.46,0.0384383
0.52,0.46,0.03984
0.53,0.46,0.0413083
0.54,0.46,0.0428433
0.55,0.46,0.044445
0.56,0.46,0.0461133
0.57,0.46,0.0478483
0.58,0.46,0.04965
0.59,0.46,0.0515183
0.6,0.46,0.0534533
0.61,0.46,0.055455
0.62,0.46,0.0575233
0.63,0.46,0.0596583
0.64,0.46,0.06186
0.65,0.46,0.0641283
0.66,0.46,0.0664633
0.67,0.46,0.068865
0.68,0.46,0.0713333
0.69,0.46,0.0738683
0.7,0.46,0.07647
0.71,0.46,0.0791383
0.72,0.46,0.0818733
0.73,0.46,0.084675
0.74,0.46,0.0875433
0.75,0.46,0.0904783
0.76,0.46,0.09348
0.77,0.46,0.0965483
0.78,0.46,0.0996833
0.79,0.46,0.102885
0.8,0.46,0.106153
0.81,0.46,0.109488
0.82,0.46,0.11289
0.83,0.46,0.116358
0.84,0.46,0.119893
0.85,0.46,0.123495
0.86,0.46,0.127163
0.87,0.46,0.130898
0.88,0.46,0.1347
0.89,0.46,0.138568
0.9,0.46,0.142503
0.91,0.46,0.146505
0.92,0.46,0.150573
0.93,0.46,0.154708
0.94,0.46,0.15891
0.95,0.46,0.163178
0.96,0.46,0.167513
0.97,0.46,0.171915
0.98,0.46,0.176383
0.99,0.46,0.180918
1,0.46,0.18552
1.01,0.46,0.190188
1.02,0.46,0.194923
1.03,0.46,0.199725
1.04,0.46,0.204593
1.05,0.46,0.209528
1.06,0.46,0.21453
1.07,0.46,0.219598
1.08,0.46,0.224733
1.09,0.46,0.229935
1.1,0.46,0.235203
1.11,0.46,0.240538
1.12,0.46,0.24594
1.13,0.46,0.251408
1.14,0.46,0.256943
1.15,0.46,0.262545
1.16,0.46,0.268213
1.17,0.46,0.273948
1.18,0.46,0.27975
1.19,0.46,0.285618
1.2,0.46,0.291553
1.21,0.46,0.297555
1.22,0.46,0.303623
1.23,0.46,0.309758
1.24,0.46,0.31596
1.25,0.46,0.322228
1.26,0.46,0.328563
1.27,0.46,0.334965
1.28,0.46,0.341433
1.29,0.46,0.347968
1.3,0.46,0.35457
1.31,0.46,0.361238
1.32,0.46,0.367973
1.33,0.46,0.374775
1.34,0.46,0.381643
1.35,0.46,0.388578
1.36,0.46,0.39558
1.37,0.46,0.402648
1.38,0.46,0.409783
1.39,0.46,0.416985
1.4,0.46,0.424253
1.41,0.46,0.431588
1.42,0.46,0.43899
1.43,0.46,0.446458
1.44,0.46,0.453993
1.45,0.46,0.461595
1.46,0.46,0.469263
1.47,0.46,0.476998
1.48,0.46,0.4848
1.49,0.46,0.492668
1.5,0.46,0.500603
1.51,0.46,0.508605
1.52,0.46,0.516673
1.53,0.46,0.524808
1.54,0.46,0.53301
1.55,0.46,0.541278
1.56,0.46,0.549613
1.57,0.46,0.558015
1.58,0.46,0.566483
1.59,0.46,0.575018
1.6,0.46,0.58362
1.61,0.46,0.592288
1.62,0.46,0.601023
1.63,0.46,0.609825
1.64,0.46,0.618693
1.65,0.46,0.627628
1.66,0.46,0.63663
1.67,0.46,0.645698
1.68,0.46,0.654833
1.69,0.46,0.664035
1.7,0.46,0.673303
1.71,0.46,0.682638
1.72,0.46,0.69204
1.73,0.46,0.701508
1.74,0.46,0.711043
1.75,0.46,0.720645
1.76,0.46,0.730313
1.77,0.46,0.740048
1.78,0.46,0.74985
1.79,0.46,0.759718
1.8,0.46,0.769653
1.81,0.46,0.779655
1.82,0.46,0.789723
1.83,0.46,0.799858
1.84,0.46,0.81006
1.85,0.46,0.820328
1.86,0.46,0.830663
1.87,0.46,0.841065
1.88,0.46,0.851533
1.89,0.46,0.862068
1.9,0.46,0.87267
1.91,0.46,0.883338
1.92,0.46,0.894073
1.93,0.46,0.904875
1.94,0.46,0.915743
1.95,0.46,0.926678
1.96,0.46,0.93768
1.97,0.46,0.948748
1.98,0.46,0.959883
1.99,0.46,0.971085
0,0.47,0
0.01,0.47,4.6e-05
0.02,0.47,0.000137
0.03,0.47,0.000272
0.04,0.47,0.00045
0.05,0.47,0.00067
0.06,0.47,0.000931
0.07,0.47,0.001232
0.08,0.47,0.001572
0.09,0.47,0.00195
0.1,0.47,0.002365
0.11,0.47,0.002816
0.12,0.47,0.003302
0.13,0.47,0.003822
0.14,0.47,0.004375
0.15,0.47,0.00496
0.16,0.47,0.005576
0.17,0.47,0.006222
0.18,0.47,0.006897
0.19,0.47,0.0076
0.2,0.47,0.00833
0.21,0.47,0.009086
0.22,0.47,0.009867
0.23,0.47,0.010672
0.24,0.47,0.0115
0.25,0.47,0.01235
0.26,0.47,0.013221
0.27,0.47,0.014112
0.28,0.47,0.015022
0.29,0.47,0.01595
0.3,0.47,0.016895
0.31,0.47,0.017856
0.32,0.47,0.018832
0.33,0.47,0.019822
0.34,0.47,0.020825
0.35,0.47,0.02184
0.36,0.47,0.022866
0.37,0.47,0.023902
0.38,0.47,0.024947
0.39,0.47,0.026
0.4,0.47,0.02706
0.41,0.47,0.028126
0.42,0.47,0.029197
0.43,0.47,0.030272
0.44,0.47,0.03135
0.45,0.47,0.03243
0.46,0.47,0.033511
0.47,0.47,0.034592
0.48,0.47,0.0357063
0.49,0.47,0.0368873
0.5,0.47,0.038135
0.51,0.47,0.0394493
0.52,0.47,0.0408303
0.53,0.47,0.042278
0.54,0.47,0.0437923
0.55,0.47,0.0453733
0.56,0.47,0.047021
0.57,0.47,0.0487353
0.58,0.47,0.0505163
0.59,0.47,0.052364
0.6,0.47,0.0542783
0.61,0.47,0.0562593
0.62,0.47,0.058307
0.63,0.47,0.0604213
0.64,0.47,0.0626023
0.65,0.47,0.06485
0.66,0.47,0.0671643
0.67,0.47,0.0695453
0.68,0.47,0.071993
0.69,0.47,0.0745073
0.7,0.47,0.0770883
0.71,0.47,0.079736
0.72,0.47,0.0824503
0.73,0.47,0.0852313
0.74,0.47,0.088079
0.75,0.47,0.0909933
0.76,0.47,0.0939743
0.77,0.47,0.097022
0.78,0.47,0.100136
0.79,0.47,0.103317
0.8,0.47,0.106565
0.81,0.47,0.109879
0.82,0.47,0.11326
0.83,0.47,0.116708
0.84,0.47,0.120222
0.85,0.47,0.123803
0.86,0.47,0.127451
0.87,0.47,0.131165
0.88,0.47,0.134946
0.89,0.47,0.138794
0.9,0.47,0.142708
0.91,0.47,0.146689
0.92,0.47,0.150737
0.93,0.47,0.154851
0.94,0.47,0.159032
0.95,0.47,0.16328
0.96,0.47,0.167594
0.97,0.47,0.171975
0.98,0.47,0.176423
0.99,0.47,0.180937
1,0.47,0.185518
1.01,0.47,0.190166
1.02,0.47,0.19488
1.03,0.47,0.199661
1.04,0.47,0.204509
1.05,0.47,0.209423
1.06,0.47,0.214404
1.07,0.47,0.219452
1.08,0.47,0.224566
1.09,0.47,0.229747
1.1,0.47,0.234995
1.11,0.47,0.240309
1.12,0.47,0.24569
1.13,0.47,0.251138
1.14,0.47,0.256652
1.15,0.47,0.262233
1.16,0.47,0.267881
1.17,0.47,0.273595
1.18,0.47,0.279376
1.19,0.47,0.285224
1.2,0.47,0.291138
1.21,0.47,0.297119
1.22,0.47,0.303167
1.23,0.47,0.309281
1.24,0.47,0.315462
1.25,0.47,0.32171
1.26,0.47,0.328024
1.27,0.47,0.334405
1.28,0.47,0.340853
1.29,0.47,0.347367
1.3,0.47,0.353948
1.31,0.47,0.360596
1.32,0.47,0.36731
1.33,0.47,0.374091
1.34,0.47,0.380939
1.35,0.47,0.387853
1.36,0.47,0.394834
1.37,0.47,0.401882
1.38,0.47,0.408996
1.39,0.47,0.416177
1.4,0.47,0.423425
1.41,0.47,0.430739
1.42,0.47,0.43812
1.43,0.47,0.445568
1.44,0.47,0.453082
1.45,0.47,0.460663
1.46,0.47,0.468311
1.47,0.47,0.476025
1.48,0.47,0.483806
1.49,0.47,0.491654
1.5,0.47,0.499568
1.51,0.47,0.507549
1.52,0.47,0.515597
1.53,0.47,0.523711
1.54,0.47,0.531892
1.55,0.47,0.54014
1.56,0.47,0.548454
1.57,0.47,0.556835
1.58,0.47,0.565283
1.59,0.47,0.573797
1.6,0.47,0.582378
1.61,0.47,0.591026
1.62,0.47,0.59974
1.63,0.47,0.608521
1.64,0.47,0.617369
1.65,0.47,0.626283
1.66,0.47,0.635264
1.67,0.47,0.644312
1.68,0.47,0.653426
1.69,0.47,0.662607
1.7,0.47,0.671855
1.71,0.47,0.681169
1.72,0.47,0.69055
1.73,0.47,0.699998
1.74,0.47,0.709512
1.75,0.47,0.719093
1.76,0.47,0.728741
1.77,0.47,0.738455
1.78,0.47,0.748236
1.79,0.47,0.758084
1.8,0.47,0.767998
1.81,0.47,0.777979
1.82,0.47,0.788027
1.83,0.47,0.798141
1.84,0.47,0.808322
1.85,0.47,0.81857
1.86,0.47,0.828884
1.87,0.47,0.839265
1.88,0.47,0.849713
1.89,0.47,0.860227
1.9,0.47,0.870808
1.91,0.47,0.881456
